District,Date,Primary Type,Arrest,Crime Weightage,Label
20,4/16/16 21:32,WEAPONS VIOLATION,False,2,0
3,2/11/16 15:00,THEFT,False,1,0
3,2/11/16 21:35,CRIMINAL DAMAGE,False,3,1
16,2/11/16 1:45,THEFT,False,1,0
5,2/11/16 19:30,MOTOR VEHICLE THEFT,False,2,0
8,2/11/16 23:00,CRIMINAL DAMAGE,False,3,1
4,2/11/16 6:00,CRIM SEXUAL ASSAULT,False,4,0
24,2/11/16 9:59,THEFT,False,1,0
10,2/11/16 18:00,THEFT,False,1,0
25,2/11/16 9:00,THEFT,False,1,0
8,2/11/16 14:00,THEFT,False,1,1
1,2/11/16 16:00,OTHER OFFENSE,False,2,0
20,2/11/16 23:30,MOTOR VEHICLE THEFT,False,2,0
9,2/11/16 23:00,MOTOR VEHICLE THEFT,False,2,0
9,2/11/16 8:30,BATTERY,False,2,1
9,4/16/16 22:22,NARCOTICS,True,3,0
16,2/11/16 18:00,ASSAULT,False,3,0
16,2/11/16 9:45,OTHER OFFENSE,False,2,0
9,4/16/16 22:03,NARCOTICS,True,3,0
24,2/11/16 11:29,THEFT,False,1,0
17,2/11/16 19:00,THEFT,False,1,0
6,2/11/16 13:00,BATTERY,False,2,1
5,2/11/16 14:17,THEFT,False,1,0
18,2/11/16 14:40,DECEPTIVE PRACTICE,False,1,0
12,2/11/16 15:50,ASSAULT,False,3,1
18,2/11/16 17:37,THEFT,False,1,1
19,2/11/16 18:00,THEFT,False,1,1
12,2/11/16 14:00,THEFT,False,1,1
6,2/11/16 12:00,BURGLARY,False,2,0
6,2/11/16 16:00,OTHER OFFENSE,False,2,0
22,2/11/16 17:00,THEFT,False,1,0
19,2/11/16 16:00,MOTOR VEHICLE THEFT,False,2,0
16,2/11/16 22:00,BURGLARY,False,2,0
18,2/11/16 16:34,CRIMINAL TRESPASS,False,3,0
16,2/11/16 6:55,THEFT,False,1,0
24,2/11/16 15:30,THEFT,False,1,0
25,2/11/16 20:00,DECEPTIVE PRACTICE,False,1,0
8,2/11/16 23:30,BATTERY,False,2,1
6,2/11/16 5:05,ASSAULT,False,3,0
12,2/11/16 6:00,THEFT,False,1,1
24,4/16/16 22:21,ASSAULT,False,3,0
18,2/11/16 21:00,BATTERY,False,2,0
9,2/11/16 0:55,DECEPTIVE PRACTICE,False,1,0
12,2/11/16 18:00,DECEPTIVE PRACTICE,False,1,0
24,2/11/16 12:00,BATTERY,False,2,0
14,2/11/16 14:12,THEFT,False,1,1
6,2/11/16 19:55,OTHER OFFENSE,False,2,0
15,2/11/16 8:00,THEFT,False,1,0
8,2/11/16 20:32,OTHER OFFENSE,False,2,0
4,2/11/16 8:00,BATTERY,False,2,1
1,2/11/16 12:00,THEFT,False,1,1
2,2/11/16 17:23,THEFT,False,1,0
22,2/11/16 7:59,PUBLIC PEACE VIOLATION,False,3,0
7,2/11/16 19:00,ROBBERY,False,1,0
2,2/11/16 8:30,THEFT,False,1,0
14,2/11/16 11:30,MOTOR VEHICLE THEFT,False,2,0
22,2/11/16 21:00,DECEPTIVE PRACTICE,False,1,0
6,2/11/16 15:15,BURGLARY,False,2,0
2,2/11/16 15:50,THEFT,False,1,0
2,2/11/16 9:00,THEFT,False,1,0
24,2/11/16 17:30,THEFT,False,1,0
7,2/11/16 9:00,THEFT,False,1,0
18,2/11/16 20:50,DECEPTIVE PRACTICE,False,1,0
12,2/11/16 15:35,DECEPTIVE PRACTICE,False,1,0
2,2/11/16 17:00,THEFT,False,1,0
8,2/11/16 23:26,OTHER OFFENSE,False,2,0
25,1/20/16 9:00,DECEPTIVE PRACTICE,False,1,0
18,2/11/16 19:00,CRIMINAL DAMAGE,False,3,1
8,2/11/16 15:45,OTHER OFFENSE,False,2,0
4,2/11/16 6:45,THEFT,False,1,0
24,2/11/16 18:00,DECEPTIVE PRACTICE,False,1,0
1,2/11/16 10:32,OTHER OFFENSE,False,2,0
24,4/16/16 19:50,BURGLARY,False,2,0
20,2/11/16 19:00,CRIM SEXUAL ASSAULT,False,4,0
5,4/16/16 22:44,OTHER OFFENSE,True,1,0
4,2/11/16 23:50,OTHER OFFENSE,False,2,1
22,2/11/16 15:00,DECEPTIVE PRACTICE,False,1,0
6,2/11/16 4:00,MOTOR VEHICLE THEFT,False,2,0
17,2/11/16 14:15,THEFT,False,1,0
18,2/11/16 10:45,THEFT,False,1,1
1,2/11/16 20:45,THEFT,False,1,1
1,2/11/16 8:00,THEFT,False,1,1
5,2/11/16 10:00,DECEPTIVE PRACTICE,False,1,0
19,2/11/16 14:40,THEFT,False,1,1
18,2/11/16 14:45,THEFT,False,1,1
17,4/16/16 3:30,INTERFERENCE WITH PUBLIC OFFICER,True,3,0
15,2/11/16 9:18,BATTERY,False,2,1
9,2/11/16 16:00,THEFT,False,1,0
16,2/11/16 10:30,ASSAULT,False,3,0
7,2/11/16 16:37,THEFT,False,1,0
4,2/11/16 21:00,THEFT,False,1,0
16,2/11/16 18:45,OTHER OFFENSE,False,2,0
25,2/11/16 2:00,BATTERY,False,2,1
10,2/11/16 12:55,BATTERY,False,2,1
25,2/11/16 13:30,BATTERY,False,2,1
3,2/11/16 16:30,THEFT,False,1,0
15,4/16/16 23:13,NARCOTICS,True,3,1
8,2/11/16 6:00,CRIMINAL DAMAGE,False,3,1
19,2/11/16 18:00,CRIMINAL DAMAGE,False,3,1
17,2/11/16 18:55,THEFT,False,1,0
24,2/11/16 14:30,OTHER OFFENSE,False,2,0
9,2/11/16 15:30,CRIMINAL DAMAGE,False,3,1
12,2/11/16 13:30,THEFT,False,1,1
8,2/11/16 18:30,CRIMINAL DAMAGE,False,3,1
17,2/11/16 17:30,OTHER OFFENSE,False,2,0
16,4/16/16 1:50,BATTERY,False,2,0
25,4/16/16 22:25,NARCOTICS,True,3,0
15,2/11/16 9:00,THEFT,False,1,0
9,4/16/16 23:00,NARCOTICS,True,3,0
20,2/11/16 20:00,DECEPTIVE PRACTICE,False,1,0
19,4/16/16 22:00,ASSAULT,True,2,0
1,4/16/16 22:00,THEFT,False,1,1
25,4/16/16 22:30,THEFT,False,1,0
5,4/16/16 21:30,CRIMINAL DAMAGE,False,3,1
6,1/2/16 15:00,BURGLARY,False,2,0
8,1/15/16 12:00,CRIMINAL DAMAGE,False,3,1
6,1/10/16 15:00,CRIMINAL DAMAGE,False,3,1
20,4/16/16 22:27,BATTERY,True,1,0
6,4/16/16 19:40,CRIMINAL TRESPASS,True,2,0
12,1/18/16 12:00,DECEPTIVE PRACTICE,False,1,0
2,4/16/16 22:15,INTERFERENCE WITH PUBLIC OFFICER,True,3,0
7,4/16/16 23:08,BATTERY,True,1,1
3,4/16/16 22:40,ASSAULT,False,3,0
19,4/16/16 23:02,BATTERY,True,1,0
6,4/16/16 23:43,BATTERY,True,1,1
7,1/2/16 16:00,THEFT,False,1,0
6,4/16/16 23:10,BATTERY,False,2,1
10,4/16/16 23:50,CRIMINAL DAMAGE,False,3,1
1,2/11/16 13:15,THEFT,False,1,1
12,2/11/16 9:00,OTHER OFFENSE,False,2,0
4,4/16/16 22:07,NARCOTICS,True,3,0
24,1/16/16 20:00,CRIMINAL TRESPASS,False,3,0
7,4/16/16 22:15,BATTERY,False,2,1
2,1/11/16 0:01,OTHER OFFENSE,False,2,0
19,4/16/16 22:30,OTHER OFFENSE,False,2,0
8,4/16/16 15:00,CRIMINAL DAMAGE,False,3,1
25,2/11/16 14:30,BATTERY,False,2,1
14,4/16/16 21:50,CRIMINAL DAMAGE,False,3,1
12,1/12/16 0:01,DECEPTIVE PRACTICE,False,1,0
7,1/22/16 12:30,THEFT,False,1,0
6,2/7/16 22:00,BATTERY,True,1,1
10,2/3/16 0:00,DECEPTIVE PRACTICE,False,1,0
14,2/7/16 21:30,ASSAULT,False,3,0
12,1/28/16 9:00,DECEPTIVE PRACTICE,False,1,0
3,4/16/16 23:30,BATTERY,True,1,1
7,4/16/16 21:25,NARCOTICS,True,3,1
19,4/16/16 22:50,BATTERY,False,2,0
6,4/16/16 20:00,BURGLARY,False,2,0
11,2/11/16 17:55,HOMICIDE,False,4,0
9,2/13/16 12:00,CRIMINAL DAMAGE,False,3,1
1,2/13/16 15:30,THEFT,False,1,1
9,2/13/16 0:00,THEFT,False,1,0
8,2/13/16 0:00,CRIMINAL DAMAGE,False,3,1
9,2/13/16 13:00,DECEPTIVE PRACTICE,False,1,0
14,2/13/16 4:57,BURGLARY,False,2,0
12,2/13/16 22:00,THEFT,False,1,1
1,2/13/16 4:30,THEFT,False,1,1
1,2/13/16 9:00,THEFT,False,1,1
12,2/13/16 19:00,THEFT,False,1,1
17,2/9/16 23:00,THEFT,False,1,0
18,4/16/16 22:15,OTHER OFFENSE,False,2,0
12,1/1/16 1:00,THEFT,False,1,1
12,1/2/16 20:30,THEFT,False,1,1
12,1/3/16 2:00,THEFT,False,1,1
12,1/4/16 8:00,THEFT,False,1,1
12,1/5/16 20:50,THEFT,False,1,1
12,1/5/16 19:00,THEFT,False,1,1
8,1/6/16 8:00,BURGLARY,True,1,0
4,4/16/16 22:25,OTHER OFFENSE,False,2,1
12,1/6/16 17:30,THEFT,False,1,1
12,1/7/16 18:00,THEFT,False,1,1
12,1/7/16 7:00,THEFT,False,1,1
12,1/9/16 10:45,THEFT,False,1,1
12,1/9/16 15:30,THEFT,False,1,1
12,1/11/16 19:00,THEFT,False,1,1
12,1/13/16 10:00,THEFT,False,1,1
12,1/16/16 13:05,THEFT,False,1,1
12,1/14/16 8:30,THEFT,False,1,1
12,1/16/16 17:30,THEFT,False,1,1
16,1/19/16 8:20,BATTERY,True,1,0
12,1/19/16 16:00,THEFT,False,1,1
12,1/19/16 19:00,THEFT,False,1,1
12,1/23/16 17:30,THEFT,False,1,1
12,1/22/16 3:50,THEFT,False,1,1
12,1/23/16 22:12,THEFT,False,1,1
12,1/24/16 8:45,BATTERY,True,1,1
12,1/25/16 0:09,OFFENSE INVOLVING CHILDREN,True,3,0
12,1/29/16 5:40,THEFT,False,1,1
8,1/30/16 20:00,OFFENSE INVOLVING CHILDREN,False,4,0
3,1/31/16 14:00,BURGLARY,False,2,0
3,2/1/16 15:20,BURGLARY,True,1,0
22,2/1/16 23:00,OFFENSE INVOLVING CHILDREN,False,4,0
7,2/2/16 8:25,MOTOR VEHICLE THEFT,True,1,0
1,2/2/16 12:40,THEFT,False,1,1
12,1/21/16 12:15,BATTERY,True,1,1
6,2/4/16 10:32,BATTERY,False,2,1
7,2/4/16 21:13,ASSAULT,False,3,1
24,2/5/16 4:00,CRIM SEXUAL ASSAULT,True,3,0
3,2/6/16 10:00,OFFENSE INVOLVING CHILDREN,False,4,0
7,2/6/16 22:55,BATTERY,False,2,1
15,2/10/16 6:45,OFFENSE INVOLVING CHILDREN,False,4,0
8,2/10/16 16:15,OFFENSE INVOLVING CHILDREN,False,4,0
8,2/10/16 20:00,OFFENSE INVOLVING CHILDREN,False,4,0
11,2/10/16 23:35,CRIMINAL DAMAGE,True,2,1
12,2/11/16 14:03,OTHER OFFENSE,True,1,0
6,2/11/16 11:00,OFFENSE INVOLVING CHILDREN,False,4,0
22,2/11/16 16:00,OFFENSE INVOLVING CHILDREN,False,4,0
5,4/16/16 18:20,ROBBERY,False,1,0
9,2/8/16 17:00,OFFENSE INVOLVING CHILDREN,False,4,0
2,2/11/16 14:40,BATTERY,True,1,1
10,4/16/16 22:59,OTHER OFFENSE,True,1,0
11,4/16/16 20:15,ASSAULT,False,3,1
24,4/16/16 21:30,ASSAULT,False,3,0
8,4/16/16 23:40,BATTERY,False,2,1
24,4/16/16 23:05,THEFT,True,0,0
3,4/16/16 23:45,NARCOTICS,True,3,0
3,4/16/16 20:02,NARCOTICS,True,3,0
6,4/16/16 23:00,CRIMINAL DAMAGE,False,3,1
25,4/16/16 22:28,THEFT,True,0,0
25,4/16/16 22:19,ROBBERY,False,1,0
15,4/16/16 22:30,ASSAULT,False,3,0
1,4/16/16 7:30,THEFT,False,1,1
1,4/16/16 23:55,BATTERY,False,2,0
6,4/16/16 22:30,BATTERY,False,2,1
9,2/12/16 0:30,NARCOTICS,True,3,0
5,2/12/16 1:00,ROBBERY,False,1,0
3,2/12/16 0:40,BATTERY,False,2,1
9,2/12/16 0:49,NARCOTICS,True,3,0
7,2/12/16 0:00,CRIMINAL DAMAGE,False,3,1
11,2/12/16 0:45,BATTERY,False,2,1
14,2/12/16 0:45,ASSAULT,False,3,0
18,2/12/16 2:10,CRIMINAL DAMAGE,True,2,1
2,4/16/16 22:56,PUBLIC PEACE VIOLATION,True,2,0
7,2/12/16 1:54,BATTERY,True,1,1
14,2/12/16 1:31,BATTERY,True,1,0
11,2/12/16 0:50,NARCOTICS,True,3,1
25,2/12/16 1:10,WEAPONS VIOLATION,True,1,0
10,2/12/16 1:10,ASSAULT,False,3,0
1,2/12/16 0:45,ASSAULT,True,2,0
5,2/12/16 2:00,BATTERY,False,2,1
18,2/12/16 2:40,CRIMINAL DAMAGE,False,3,1
9,2/12/16 1:20,BATTERY,False,2,1
4,2/12/16 1:41,BATTERY,False,2,1
15,2/12/16 1:30,BATTERY,False,2,1
12,2/12/16 1:55,BATTERY,False,2,1
12,2/12/16 1:20,CRIMINAL DAMAGE,False,3,1
19,2/12/16 0:01,BATTERY,False,2,0
3,2/12/16 3:30,BATTERY,False,2,1
6,2/12/16 0:16,BURGLARY,False,2,0
19,2/12/16 2:15,THEFT,False,1,1
7,2/12/16 3:55,ROBBERY,False,1,0
8,2/12/16 3:47,CRIMINAL DAMAGE,False,3,1
25,2/12/16 5:40,MOTOR VEHICLE THEFT,False,2,0
16,2/12/16 5:40,BATTERY,False,2,0
9,2/12/16 4:06,BATTERY,True,1,1
10,2/12/16 3:30,BATTERY,False,2,1
2,2/12/16 0:50,CRIMINAL DAMAGE,False,3,1
2,2/12/16 3:32,ASSAULT,False,3,0
4,2/12/16 5:30,CRIMINAL DAMAGE,False,3,1
8,2/12/16 3:00,BATTERY,False,2,1
5,2/12/16 5:45,BATTERY,True,1,1
6,2/12/16 5:15,THEFT,False,1,0
17,2/12/16 7:00,CRIMINAL DAMAGE,False,3,1
3,2/12/16 5:00,OTHER OFFENSE,False,2,0
11,2/12/16 8:03,NARCOTICS,True,3,1
11,2/12/16 7:50,NARCOTICS,True,3,1
11,2/12/16 8:00,NARCOTICS,True,3,1
11,2/12/16 8:02,NARCOTICS,True,3,1
11,2/12/16 8:02,NARCOTICS,True,3,1
4,2/12/16 7:45,MOTOR VEHICLE THEFT,False,2,0
11,2/12/16 8:11,NARCOTICS,True,3,1
11,2/12/16 8:10,NARCOTICS,True,3,1
11,2/12/16 8:10,NARCOTICS,True,3,1
15,2/12/16 8:40,OTHER OFFENSE,False,2,0
22,2/12/16 5:00,OTHER OFFENSE,False,2,0
7,2/12/16 8:00,DECEPTIVE PRACTICE,False,1,0
11,2/12/16 8:25,NARCOTICS,True,3,1
11,2/12/16 8:14,NARCOTICS,True,3,1
11,2/12/16 8:25,NARCOTICS,True,3,1
25,2/12/16 8:20,MOTOR VEHICLE THEFT,False,2,0
11,2/12/16 8:40,NARCOTICS,True,3,1
25,2/12/16 7:45,MOTOR VEHICLE THEFT,False,2,0
11,2/12/16 8:37,NARCOTICS,True,3,1
25,2/12/16 7:45,MOTOR VEHICLE THEFT,False,2,0
2,2/12/16 1:30,CRIMINAL DAMAGE,False,3,1
11,2/12/16 8:55,NARCOTICS,True,3,1
11,2/12/16 8:54,NARCOTICS,True,3,1
11,2/12/16 8:48,NARCOTICS,True,3,1
11,2/12/16 8:35,NARCOTICS,True,3,1
11,2/12/16 9:12,ROBBERY,False,1,0
20,2/12/16 9:25,NARCOTICS,True,3,0
11,2/12/16 9:01,NARCOTICS,True,3,1
2,4/16/16 23:57,BATTERY,False,2,1
3,2/12/16 10:20,OTHER OFFENSE,False,2,0
11,2/12/16 1:00,MOTOR VEHICLE THEFT,False,2,0
5,2/12/16 9:35,THEFT,False,1,0
3,2/12/16 0:30,MOTOR VEHICLE THEFT,False,2,0
6,2/12/16 10:00,CRIMINAL DAMAGE,False,3,1
9,2/12/16 8:05,NARCOTICS,True,3,0
17,2/12/16 7:00,BATTERY,False,2,0
1,2/12/16 5:45,OTHER OFFENSE,False,2,0
12,2/12/16 7:00,CRIMINAL DAMAGE,False,3,1
4,2/12/16 8:30,CRIMINAL DAMAGE,False,3,1
8,2/12/16 4:20,BATTERY,False,2,1
16,2/12/16 10:12,BATTERY,True,1,0
1,2/12/16 10:39,DECEPTIVE PRACTICE,False,1,0
17,2/12/16 10:56,ROBBERY,False,1,0
11,2/12/16 9:01,NARCOTICS,True,3,1
2,2/12/16 10:50,ASSAULT,False,3,0
20,2/12/16 10:00,DECEPTIVE PRACTICE,True,0,0
12,2/12/16 10:15,ASSAULT,False,3,1
25,2/12/16 7:00,BATTERY,False,2,1
25,2/12/16 9:00,ASSAULT,False,3,0
18,2/12/16 11:15,THEFT,False,1,1
8,2/12/16 10:14,THEFT,True,0,1
4,2/12/16 10:20,BATTERY,True,1,1
20,2/12/16 11:01,THEFT,False,1,0
7,2/12/16 9:25,ASSAULT,False,3,1
7,2/12/16 10:09,BATTERY,False,2,1
2,2/12/16 6:00,THEFT,False,1,0
11,2/12/16 14:10,ROBBERY,False,1,0
7,2/12/16 11:13,PUBLIC PEACE VIOLATION,True,2,0
4,2/12/16 1:00,OTHER OFFENSE,False,2,1
15,2/12/16 12:00,THEFT,False,1,0
5,2/12/16 11:22,NARCOTICS,True,3,0
3,2/12/16 11:17,CRIMINAL DAMAGE,False,3,1
11,2/12/16 8:28,WEAPONS VIOLATION,False,2,0
10,2/12/16 10:30,DECEPTIVE PRACTICE,False,1,0
1,2/12/16 10:00,THEFT,False,1,1
9,2/12/16 9:00,CRIMINAL DAMAGE,False,3,1
4,2/12/16 11:00,DECEPTIVE PRACTICE,True,0,0
17,2/12/16 10:40,BATTERY,False,2,0
4,2/12/16 10:30,BATTERY,True,1,1
6,2/12/16 10:04,THEFT,True,0,0
6,2/12/16 1:30,ASSAULT,False,3,0
11,2/12/16 11:45,NARCOTICS,True,3,1
11,2/12/16 12:30,NARCOTICS,True,3,1
1,2/12/16 11:45,THEFT,False,1,1
9,4/16/16 21:00,THEFT,False,1,0
12,2/12/16 11:05,OFFENSE INVOLVING CHILDREN,False,4,0
18,2/12/16 3:00,THEFT,False,1,1
12,2/12/16 11:15,SEX OFFENSE,False,4,0
12,2/12/16 11:20,OFFENSE INVOLVING CHILDREN,False,4,0
7,4/16/16 22:20,BATTERY,False,2,1
7,4/16/16 19:58,CRIMINAL TRESPASS,False,3,0
12,2/12/16 11:00,THEFT,False,1,1
12,2/12/16 11:45,OFFENSE INVOLVING CHILDREN,False,4,0
12,2/12/16 12:05,SEX OFFENSE,False,4,0
12,2/12/16 11:15,BATTERY,False,2,1
12,2/12/16 12:10,SEX OFFENSE,False,4,0
12,2/12/16 12:30,SEX OFFENSE,False,4,0
8,2/12/16 11:25,BATTERY,False,2,1
10,2/12/16 10:16,THEFT,True,0,0
11,2/12/16 12:15,NARCOTICS,True,3,1
24,2/12/16 11:30,CRIMINAL DAMAGE,False,3,0
6,2/12/16 11:05,THEFT,True,0,0
12,2/12/16 12:20,CRIMINAL TRESPASS,True,2,0
1,2/12/16 12:25,DECEPTIVE PRACTICE,False,1,0
9,2/12/16 11:40,DECEPTIVE PRACTICE,False,1,0
25,2/12/16 13:00,OTHER OFFENSE,False,2,0
9,2/12/16 12:51,BATTERY,False,2,1
10,2/12/16 11:55,ARSON,False,3,0
1,2/12/16 10:43,OTHER OFFENSE,False,2,0
1,2/12/16 12:30,THEFT,True,0,1
22,2/12/16 12:55,MOTOR VEHICLE THEFT,False,2,0
7,4/16/16 21:40,BATTERY,False,2,1
5,2/12/16 9:30,THEFT,False,1,0
1,2/12/16 10:20,ASSAULT,True,2,0
9,2/12/16 3:00,THEFT,False,1,0
11,2/12/16 12:00,NARCOTICS,True,3,1
10,2/12/16 11:55,ARSON,False,3,0
17,2/12/16 13:30,BATTERY,False,2,0
8,2/12/16 13:00,CRIMINAL DAMAGE,False,3,1
5,2/12/16 14:00,THEFT,False,1,0
16,2/12/16 12:30,BATTERY,False,2,0
17,2/12/16 8:30,ASSAULT,False,3,0
6,2/12/16 11:05,NARCOTICS,True,3,0
12,2/12/16 13:50,BATTERY,False,2,1
10,2/12/16 13:31,ROBBERY,False,1,0
11,2/12/16 13:20,ASSAULT,False,3,1
22,2/12/16 12:35,CRIMINAL DAMAGE,False,3,0
7,2/12/16 10:16,CRIMINAL DAMAGE,False,3,1
18,2/12/16 4:45,CRIM SEXUAL ASSAULT,False,4,0
14,2/12/16 13:30,CRIMINAL DAMAGE,False,3,1
18,2/12/16 12:00,THEFT,False,1,1
10,2/12/16 12:05,BATTERY,True,1,1
22,2/12/16 8:00,THEFT,False,1,0
1,2/12/16 13:40,THEFT,False,1,1
25,2/12/16 9:15,BURGLARY,False,2,0
3,2/12/16 10:00,DECEPTIVE PRACTICE,False,1,0
7,2/12/16 13:57,CRIMINAL TRESPASS,True,2,0
6,2/12/16 14:05,BURGLARY,False,2,0
6,2/12/16 13:00,BATTERY,False,2,1
4,2/12/16 13:34,NARCOTICS,True,3,0
25,2/12/16 12:47,THEFT,False,1,0
3,2/12/16 11:30,CRIMINAL TRESPASS,False,3,0
5,2/12/16 12:35,BATTERY,False,2,1
19,2/12/16 9:00,THEFT,False,1,1
7,2/12/16 13:05,THEFT,True,0,0
15,2/12/16 13:15,BATTERY,True,1,1
11,2/12/16 13:05,NARCOTICS,True,3,1
18,2/12/16 14:30,THEFT,False,1,1
18,2/12/16 14:30,DECEPTIVE PRACTICE,False,1,0
15,2/12/16 13:12,WEAPONS VIOLATION,True,1,0
15,2/12/16 10:50,PUBLIC PEACE VIOLATION,False,3,0
8,2/12/16 14:50,THEFT,False,1,1
17,2/12/16 14:46,CRIMINAL TRESPASS,True,2,0
12,2/12/16 14:39,BATTERY,False,2,1
7,2/12/16 14:20,ASSAULT,True,2,1
3,2/12/16 12:12,ASSAULT,False,3,0
3,2/12/16 13:48,THEFT,False,1,0
3,2/12/16 14:20,CRIMINAL DAMAGE,False,3,1
7,2/12/16 13:00,BATTERY,False,2,1
12,2/12/16 12:42,THEFT,True,0,1
18,2/12/16 2:20,THEFT,False,1,1
18,2/12/16 12:00,THEFT,False,1,1
18,2/12/16 8:00,THEFT,False,1,1
1,2/12/16 15:20,CRIMINAL TRESPASS,True,2,0
11,4/16/16 17:45,BATTERY,False,2,1
3,2/12/16 14:32,CRIMINAL TRESPASS,True,2,0
4,4/16/16 22:30,BATTERY,False,2,1
1,2/12/16 14:30,THEFT,True,0,1
25,2/12/16 14:10,ASSAULT,False,3,0
12,2/12/16 15:15,THEFT,False,1,1
3,2/12/16 11:00,THEFT,False,1,0
4,2/12/16 12:00,OTHER OFFENSE,False,2,1
9,2/12/16 15:00,BATTERY,False,2,1
2,2/12/16 14:30,BATTERY,False,2,1
2,2/12/16 14:21,THEFT,False,1,0
15,2/12/16 15:00,ASSAULT,True,2,0
17,2/12/16 15:15,BATTERY,False,2,0
19,2/12/16 0:00,THEFT,False,1,1
3,2/12/16 17:00,OTHER OFFENSE,False,2,0
25,2/12/16 15:00,WEAPONS VIOLATION,True,1,0
11,2/12/16 13:30,NARCOTICS,True,3,1
22,2/12/16 14:45,ASSAULT,True,2,0
24,2/12/16 15:45,THEFT,True,0,0
18,2/12/16 15:00,THEFT,False,1,1
19,2/12/16 0:00,DECEPTIVE PRACTICE,False,1,0
9,2/12/16 13:30,BATTERY,False,2,1
5,2/12/16 15:20,THEFT,True,0,0
22,2/12/16 17:00,OFFENSE INVOLVING CHILDREN,False,4,0
8,2/12/16 16:15,MOTOR VEHICLE THEFT,False,2,0
2,2/12/16 14:00,ROBBERY,False,1,0
18,2/12/16 12:49,DECEPTIVE PRACTICE,False,1,0
1,2/12/16 14:08,THEFT,False,1,1
16,2/12/16 8:00,MOTOR VEHICLE THEFT,True,1,0
16,2/12/16 13:30,BATTERY,False,2,0
16,2/12/16 4:00,BATTERY,False,2,0
3,2/12/16 14:00,BURGLARY,False,2,0
6,2/12/16 9:00,DECEPTIVE PRACTICE,False,1,0
3,2/12/16 4:00,THEFT,False,1,0
14,2/12/16 15:00,THEFT,False,1,1
18,2/12/16 15:15,THEFT,False,1,1
3,2/12/16 16:32,NARCOTICS,True,3,0
14,2/12/16 0:15,THEFT,False,1,1
3,2/12/16 16:38,OTHER OFFENSE,True,1,0
12,2/12/16 13:25,DECEPTIVE PRACTICE,False,1,0
3,2/12/16 16:07,CRIMINAL TRESPASS,True,2,0
19,2/12/16 18:00,THEFT,False,1,1
18,2/12/16 17:30,THEFT,False,1,1
14,2/12/16 18:19,THEFT,False,1,1
22,2/12/16 3:00,BATTERY,False,2,1
1,2/12/16 17:00,THEFT,False,1,1
24,2/12/16 16:05,OTHER OFFENSE,False,2,0
8,2/12/16 16:40,MOTOR VEHICLE THEFT,False,2,0
24,2/12/16 15:50,BATTERY,False,2,0
8,2/12/16 6:00,BURGLARY,False,2,0
8,2/12/16 17:00,BATTERY,False,2,1
6,2/12/16 16:50,MOTOR VEHICLE THEFT,False,2,0
11,2/12/16 18:13,NARCOTICS,True,3,1
11,2/12/16 15:30,CRIMINAL DAMAGE,False,3,1
11,2/12/16 18:10,NARCOTICS,True,3,1
6,2/12/16 18:07,THEFT,True,0,0
25,2/12/16 6:30,THEFT,False,1,0
6,2/12/16 17:40,CRIMINAL TRESPASS,True,2,0
15,2/12/16 1:20,BATTERY,False,2,1
22,2/12/16 12:20,DECEPTIVE PRACTICE,False,1,0
6,2/12/16 16:50,BATTERY,False,2,1
10,4/16/16 22:57,WEAPONS VIOLATION,True,1,0
6,2/12/16 15:49,CRIMINAL TRESPASS,True,2,0
8,2/12/16 15:45,CRIMINAL DAMAGE,False,3,1
6,2/12/16 15:00,BATTERY,False,2,1
10,2/12/16 18:30,ASSAULT,False,3,0
6,2/12/16 16:14,THEFT,True,0,0
7,2/12/16 19:10,OTHER OFFENSE,True,1,0
8,2/12/16 16:35,THEFT,False,1,1
7,2/12/16 17:43,OTHER OFFENSE,False,2,0
15,2/12/16 9:51,OTHER OFFENSE,False,2,0
5,2/12/16 19:00,NARCOTICS,True,3,0
10,2/12/16 16:55,ROBBERY,False,1,0
11,2/12/16 12:30,OTHER OFFENSE,False,2,0
22,2/12/16 17:00,BATTERY,False,2,1
25,2/12/16 18:04,OTHER OFFENSE,False,2,0
3,2/12/16 16:50,BURGLARY,False,2,0
25,2/12/16 19:10,BATTERY,False,2,1
17,2/12/16 19:30,NARCOTICS,True,3,0
15,2/12/16 18:00,BATTERY,False,2,1
24,2/12/16 17:20,THEFT,True,0,0
14,2/12/16 19:09,BATTERY,True,1,0
24,2/12/16 3:30,THEFT,False,1,0
2,2/12/16 18:30,THEFT,True,0,0
11,2/12/16 20:00,NARCOTICS,True,3,1
10,2/12/16 17:00,ROBBERY,False,1,0
24,2/12/16 16:17,NARCOTICS,True,3,0
3,2/12/16 18:21,BATTERY,False,2,1
1,2/12/16 19:16,THEFT,False,1,1
11,2/12/16 20:20,NARCOTICS,True,3,1
4,2/12/16 20:13,THEFT,True,0,0
15,2/12/16 20:28,NARCOTICS,True,3,1
10,2/12/16 20:00,ROBBERY,False,1,0
6,2/12/16 18:16,NARCOTICS,True,3,0
12,2/12/16 18:10,THEFT,True,0,1
6,2/12/16 13:41,BURGLARY,False,2,0
25,2/12/16 20:20,CRIMINAL DAMAGE,True,2,1
4,2/12/16 18:50,ASSAULT,False,3,1
16,2/12/16 13:00,CRIMINAL TRESPASS,False,3,0
6,2/12/16 19:02,THEFT,False,1,0
7,2/12/16 13:45,THEFT,False,1,0
6,2/12/16 18:00,BATTERY,False,2,1
